iter,L_cont,L_mom,loss
1.084000000000000000e+03,2.774129509925842285e-01,4.433015286922454834e-01,7.207144498825073242e-01
1.085000000000000000e+03,2.760806083679199219e-01,4.364939928054809570e-01,7.125746011734008789e-01
1.086000000000000000e+03,2.595225274562835693e-01,4.563299715518951416e-01,7.158524990081787109e-01
1.087000000000000000e+03,2.614047825336456299e-01,4.470013678073883057e-01,7.084061503410339355e-01
1.088000000000000000e+03,2.777281403541564941e-01,4.422628879547119141e-01,7.199910283088684082e-01
1.089000000000000000e+03,2.765880227088928223e-01,4.354338943958282471e-01,7.120219469070434570e-01
1.090000000000000000e+03,2.599658370018005371e-01,4.556693434715270996e-01,7.156351804733276367e-01
1.091000000000000000e+03,2.615829110145568848e-01,4.465259611606597900e-01,7.081089019775390625e-01
1.092000000000000000e+03,2.775257825851440430e-01,4.423032701015472412e-01,7.198290824890136719e-01
1.093000000000000000e+03,2.762561142444610596e-01,4.355252087116241455e-01,7.117813229560852051e-01
1.094000000000000000e+03,2.598519027233123779e-01,4.556879103183746338e-01,7.155398130416870117e-01
1.095000000000000000e+03,2.617026865482330322e-01,4.464093148708343506e-01,7.081120014190673828e-01
1.096000000000000000e+03,2.777964770793914795e-01,4.414960145950317383e-01,7.192925214767456055e-01
1.097000000000000000e+03,2.766146361827850342e-01,4.347599744796752930e-01,7.113746404647827148e-01
1.098000000000000000e+03,2.601684927940368652e-01,4.551069140434265137e-01,7.152754068374633789e-01
1.099000000000000000e+03,2.618267536163330078e-01,4.459762573242187500e-01,7.078030109405517578e-01
1.100000000000000000e+03,2.776388525962829590e-01,4.414851367473602295e-01,7.191239595413208008e-01
1.101000000000000000e+03,2.764272689819335938e-01,4.347619712352752686e-01,7.111892700195312500e-01
1.102000000000000000e+03,2.602135539054870605e-01,4.548743069171905518e-01,7.150878906250000000e-01
1.103000000000000000e+03,2.619978487491607666e-01,4.457065463066101074e-01,7.077044248580932617e-01
1.104000000000000000e+03,2.778370976448059082e-01,4.408622384071350098e-01,7.186993360519409180e-01
1.105000000000000000e+03,2.766455411911010742e-01,4.342330992221832275e-01,7.108786106109619141e-01
1.106000000000000000e+03,2.604489326477050781e-01,4.543403387069702148e-01,7.147892713546752930e-01
1.107000000000000000e+03,2.620964050292968750e-01,4.453105032444000244e-01,7.074068784713745117e-01
1.108000000000000000e+03,2.777224481105804443e-01,4.407680034637451172e-01,7.184904813766479492e-01
1.109000000000000000e+03,2.765533328056335449e-01,4.340839982032775879e-01,7.106373310089111328e-01
1.110000000000000000e+03,2.605720758438110352e-01,4.540398418903350830e-01,7.146118879318237305e-01
1.111000000000000000e+03,2.622774839401245117e-01,4.450159668922424316e-01,7.072934508323669434e-01
1.112000000000000000e+03,2.778481245040893555e-01,4.402397871017456055e-01,7.180879116058349609e-01
1.113000000000000000e+03,2.767048478126525879e-01,4.336346983909606934e-01,7.103395462036132812e-01
1.114000000000000000e+03,2.607960402965545654e-01,4.535138309001922607e-01,7.143098711967468262e-01
1.115000000000000000e+03,2.623586356639862061e-01,4.446800649166107178e-01,7.070387005805969238e-01
1.116000000000000000e+03,2.777704000473022461e-01,4.400296807289123535e-01,7.178000807762145996e-01
1.117000000000000000e+03,2.766768932342529297e-01,4.334143996238708496e-01,7.100912928581237793e-01
1.118000000000000000e+03,2.609969377517700195e-01,4.531305432319641113e-01,7.141274809837341309e-01
1.119000000000000000e+03,2.625328600406646729e-01,4.443930387496948242e-01,7.069258689880371094e-01
1.120000000000000000e+03,2.778525054454803467e-01,4.395557045936584473e-01,7.174081802368164062e-01
1.121000000000000000e+03,2.767664194107055664e-01,4.330491125583648682e-01,7.098155021667480469e-01
1.122000000000000000e+03,2.611971795558929443e-01,4.526778161525726318e-01,7.138749957084655762e-01
1.123000000000000000e+03,2.625963389873504639e-01,4.441490173339843750e-01,7.067453861236572266e-01
1.124000000000000000e+03,2.777982354164123535e-01,4.392600357532501221e-01,7.170583009719848633e-01
1.125000000000000000e+03,2.767708003520965576e-01,4.327297210693359375e-01,7.095005512237548828e-01
1.126000000000000000e+03,2.614111602306365967e-01,4.523318707942962646e-01,7.137430310249328613e-01
1.127000000000000000e+03,2.627343237400054932e-01,4.439589381217956543e-01,7.066932916641235352e-01
1.128000000000000000e+03,2.778494656085968018e-01,4.387943148612976074e-01,7.166438102722167969e-01
1.129000000000000000e+03,2.767776846885681152e-01,4.323779940605163574e-01,7.091556787490844727e-01
1.130000000000000000e+03,2.615603208541870117e-01,4.520725011825561523e-01,7.136328220367431641e-01
1.131000000000000000e+03,2.627919912338256836e-01,4.438539743423461914e-01,7.066459655761718750e-01
1.132000000000000000e+03,2.778244018554687500e-01,4.383294284343719482e-01,7.161538600921630859e-01
1.133000000000000000e+03,2.767845094203948975e-01,4.319140017032623291e-01,7.086985111236572266e-01
1.134000000000000000e+03,2.617111802101135254e-01,4.519879221916198730e-01,7.136991024017333984e-01
1.135000000000000000e+03,2.628715634346008301e-01,4.439069926738739014e-01,7.067785263061523438e-01
1.136000000000000000e+03,2.778229713439941406e-01,4.376827180385589600e-01,7.155057191848754883e-01
1.137000000000000000e+03,2.767469286918640137e-01,4.313689768314361572e-01,7.081159353256225586e-01
1.138000000000000000e+03,2.617896199226379395e-01,4.520803987979888916e-01,7.138700485229492188e-01
1.139000000000000000e+03,2.629173099994659424e-01,4.440501332283020020e-01,7.069674730300903320e-01
1.140000000000000000e+03,2.777793705463409424e-01,4.369889497756958008e-01,7.147682905197143555e-01
1.141000000000000000e+03,2.767189741134643555e-01,4.306968450546264648e-01,7.074158191680908203e-01
1.142000000000000000e+03,2.618789970874786377e-01,4.523204565048217773e-01,7.141994237899780273e-01
1.143000000000000000e+03,2.629922628402709961e-01,4.442916214466094971e-01,7.072838544845581055e-01
1.144000000000000000e+03,2.777075171470642090e-01,4.362182915210723877e-01,7.139258384704589844e-01
1.145000000000000000e+03,2.766319215297698975e-01,4.300316870212554932e-01,7.066636085510253906e-01
1.146000000000000000e+03,2.619447112083435059e-01,4.526004791259765625e-01,7.145451903343200684e-01
1.147000000000000000e+03,2.630806565284729004e-01,4.445394873619079590e-01,7.076201438903808594e-01
1.148000000000000000e+03,2.776616513729095459e-01,4.353644847869873047e-01,7.130261659622192383e-01
1.149000000000000000e+03,2.765621840953826904e-01,4.292641878128051758e-01,7.058264017105102539e-01
1.150000000000000000e+03,2.620035111904144287e-01,4.529861807823181152e-01,7.149896621704101562e-01
1.151000000000000000e+03,2.631750106811523438e-01,4.448143839836120605e-01,7.079893946647644043e-01
1.152000000000000000e+03,2.775992453098297119e-01,4.345384836196899414e-01,7.121376991271972656e-01
1.153000000000000000e+03,2.764579057693481445e-01,4.285618364810943604e-01,7.050197124481201172e-01
1.154000000000000000e+03,2.620604932308197021e-01,4.533540606498718262e-01,7.154145240783691406e-01
1.155000000000000000e+03,2.632923424243927002e-01,4.450585544109344482e-01,7.083508968353271484e-01
1.156000000000000000e+03,2.775519788265228271e-01,4.336747825145721436e-01,7.112267613410949707e-01
1.157000000000000000e+03,2.763727009296417236e-01,4.278239607810974121e-01,7.041966915130615234e-01
1.158000000000000000e+03,2.621575891971588135e-01,4.536492824554443359e-01,7.158068418502807617e-01
1.159000000000000000e+03,2.634164094924926758e-01,4.452745318412780762e-01,7.086909413337707520e-01
1.160000000000000000e+03,2.774749994277954102e-01,4.329105019569396973e-01,7.103855013847351074e-01
1.161000000000000000e+03,2.762705981731414795e-01,4.271914660930633545e-01,7.034620642662048340e-01
1.162000000000000000e+03,2.622916698455810547e-01,4.538097083568572998e-01,7.161014080047607422e-01
1.163000000000000000e+03,2.635859251022338867e-01,4.453591108322143555e-01,7.089450359344482422e-01
1.164000000000000000e+03,2.774027585983276367e-01,4.321843981742858887e-01,7.095871567726135254e-01
1.165000000000000000e+03,2.761698365211486816e-01,4.266146719455718994e-01,7.027845382690429688e-01
1.166000000000000000e+03,2.624537348747253418e-01,4.538502097129821777e-01,7.163039445877075195e-01
1.167000000000000000e+03,2.637546360492706299e-01,4.453752636909484863e-01,7.091299295425415039e-01
1.168000000000000000e+03,2.773249149322509766e-01,4.315491616725921631e-01,7.088741064071655273e-01
1.169000000000000000e+03,2.760671377182006836e-01,4.261037111282348633e-01,7.021708488464355469e-01
1.170000000000000000e+03,2.626581192016601562e-01,4.537722766399383545e-01,7.164304256439208984e-01
1.171000000000000000e+03,2.639518976211547852e-01,4.453280866146087646e-01,7.092800140380859375e-01
1.172000000000000000e+03,2.772382795810699463e-01,4.309578239917755127e-01,7.081961035728454590e-01
1.173000000000000000e+03,2.759546041488647461e-01,4.256232380867004395e-01,7.015778422355651855e-01
1.174000000000000000e+03,2.628772854804992676e-01,4.536546766757965088e-01,7.165319919586181641e-01
1.175000000000000000e+03,2.641685009002685547e-01,4.452216029167175293e-01,7.093901038169860840e-01
1.176000000000000000e+03,2.771374285221099854e-01,4.304242134094238281e-01,7.075616121292114258e-01
1.177000000000000000e+03,2.758254110813140869e-01,4.251908659934997559e-01,7.010163068771362305e-01
1.178000000000000000e+03,2.631346583366394043e-01,4.534452259540557861e-01,7.165799140930175781e-01
1.179000000000000000e+03,2.644318938255310059e-01,4.449896216392517090e-01,7.094215154647827148e-01
1.180000000000000000e+03,2.770339846611022949e-01,4.299333393573760986e-01,7.069673538208007812e-01
1.181000000000000000e+03,2.756914198398590088e-01,4.248094260692596436e-01,7.005008459091186523e-01
1.182000000000000000e+03,2.634073495864868164e-01,4.531827867031097412e-01,7.165901660919189453e-01
1.183000000000000000e+03,2.646965384483337402e-01,4.447472989559173584e-01,7.094438076019287109e-01
1.184000000000000000e+03,2.769216001033782959e-01,4.294473528861999512e-01,7.063689231872558594e-01
1.185000000000000000e+03,2.755573689937591553e-01,4.244215786457061768e-01,6.999789476394653320e-01
1.186000000000000000e+03,2.637148797512054443e-01,4.529264867305755615e-01,7.166413664817810059e-01
1.187000000000000000e+03,2.649706304073333740e-01,4.445517063140869141e-01,7.095223665237426758e-01
1.188000000000000000e+03,2.767641544342041016e-01,4.289394319057464600e-01,7.057036161422729492e-01
1.189000000000000000e+03,2.753967046737670898e-01,4.239821732044219971e-01,6.993788480758666992e-01
1.190000000000000000e+03,2.640328705310821533e-01,4.527075588703155518e-01,7.167404294013977051e-01
1.191000000000000000e+03,2.652655243873596191e-01,4.443933367729187012e-01,7.096588611602783203e-01
1.192000000000000000e+03,2.765889465808868408e-01,4.283909797668457031e-01,7.049798965454101562e-01
1.193000000000000000e+03,2.752191722393035889e-01,4.235386252403259277e-01,6.987577676773071289e-01
1.194000000000000000e+03,2.643874585628509521e-01,4.524818658828735352e-01,7.168693542480468750e-01
1.195000000000000000e+03,2.655787467956542969e-01,4.442077577114105225e-01,7.097865343093872070e-01
1.196000000000000000e+03,2.763790488243103027e-01,4.278775155544281006e-01,7.042565345764160156e-01
1.197000000000000000e+03,2.750264406204223633e-01,4.231140613555908203e-01,6.981405019760131836e-01
1.198000000000000000e+03,2.647938430309295654e-01,4.521442949771881104e-01,7.169381380081176758e-01
1.199000000000000000e+03,2.659213244915008545e-01,4.439477026462554932e-01,7.098690271377563477e-01
1.200000000000000000e+03,2.761481404304504395e-01,4.274246990680694580e-01,7.035728693008422852e-01
1.201000000000000000e+03,2.748261988162994385e-01,4.227273464202880859e-01,6.975535154342651367e-01
1.202000000000000000e+03,2.652334570884704590e-01,4.517308473587036133e-01,7.169643044471740723e-01
1.203000000000000000e+03,2.662849426269531250e-01,4.436123073101043701e-01,7.098972797393798828e-01
1.204000000000000000e+03,2.758935391902923584e-01,4.270228743553161621e-01,7.029163837432861328e-01
1.205000000000000000e+03,2.746225297451019287e-01,4.223875403404235840e-01,6.970100402832031250e-01
1.206000000000000000e+03,2.656994760036468506e-01,4.512216448783874512e-01,7.169210910797119141e-01
1.207000000000000000e+03,2.666713297367095947e-01,4.431955814361572266e-01,7.098668813705444336e-01
1.208000000000000000e+03,2.756331264972686768e-01,4.266848564147949219e-01,7.023179531097412109e-01
1.209000000000000000e+03,2.744146883487701416e-01,4.220896661281585693e-01,6.965043544769287109e-01
1.210000000000000000e+03,2.662063241004943848e-01,4.506017565727233887e-01,7.168080806732177734e-01
1.211000000000000000e+03,2.670850157737731934e-01,4.426827728748321533e-01,7.097678184509277344e-01
1.212000000000000000e+03,2.753558456897735596e-01,4.264201819896697998e-01,7.017760276794433594e-01
1.213000000000000000e+03,2.742280364036560059e-01,4.218465983867645264e-01,6.960746049880981445e-01
1.214000000000000000e+03,2.667508721351623535e-01,4.498810470104217529e-01,7.166318893432617188e-01
1.215000000000000000e+03,2.674960196018218994e-01,4.421060085296630859e-01,7.096019983291625977e-01
1.216000000000000000e+03,2.750640809535980225e-01,4.262262582778930664e-01,7.012903690338134766e-01
1.217000000000000000e+03,2.740521132946014404e-01,4.216626286506652832e-01,6.957147121429443359e-01
1.218000000000000000e+03,2.673531174659729004e-01,4.491425752639770508e-01,7.164956927299499512e-01
1.219000000000000000e+03,2.679015994071960449e-01,4.415048658847808838e-01,7.094064950942993164e-01
1.220000000000000000e+03,2.747740447521209717e-01,4.260948896408081055e-01,7.008689641952514648e-01
1.221000000000000000e+03,2.739257514476776123e-01,4.215486049652099609e-01,6.954743862152099609e-01
1.222000000000000000e+03,2.679682075977325439e-01,4.484685957431793213e-01,7.164368033409118652e-01
1.223000000000000000e+03,2.682984769344329834e-01,4.409303367137908936e-01,7.092288136482238770e-01
1.224000000000000000e+03,2.745325267314910889e-01,4.261548817157745361e-01,7.006874084472656250e-01
1.225000000000000000e+03,2.737786173820495605e-01,4.213214814662933350e-01,6.951000690460205078e-01
1.226000000000000000e+03,2.684495151042938232e-01,4.474980235099792480e-01,7.159475088119506836e-01
1.227000000000000000e+03,2.687103748321533203e-01,4.404715001583099365e-01,7.091819047927856445e-01
1.228000000000000000e+03,2.741276025772094727e-01,4.258598387241363525e-01,6.999874114990234375e-01
1.229000000000000000e+03,2.735803425312042236e-01,4.209444820880889893e-01,6.945248246192932129e-01
1.230000000000000000e+03,2.690010070800781250e-01,4.467254281044006348e-01,7.157264351844787598e-01
1.231000000000000000e+03,2.690021991729736328e-01,4.398233890533447266e-01,7.088255882263183594e-01
1.232000000000000000e+03,2.737910449504852295e-01,4.257313609123229980e-01,6.995223760604858398e-01
1.233000000000000000e+03,2.734722495079040527e-01,4.207474291324615479e-01,6.942197084426879883e-01
1.234000000000000000e+03,2.695402204990386963e-01,4.458885490894317627e-01,7.154287695884704590e-01
1.235000000000000000e+03,2.692708373069763184e-01,4.391738474369049072e-01,7.084447145462036133e-01
1.236000000000000000e+03,2.734870910644531250e-01,4.257383048534393311e-01,6.992254257202148438e-01
1.237000000000000000e+03,2.735055088996887207e-01,4.207518100738525391e-01,6.942573189735412598e-01
1.238000000000000000e+03,2.700476944446563721e-01,4.451647102832794189e-01,7.152124047279357910e-01
1.239000000000000000e+03,2.695056200027465820e-01,4.384885132312774658e-01,7.079941034317016602e-01
1.240000000000000000e+03,2.733914256095886230e-01,4.260427355766296387e-01,6.994341611862182617e-01
1.241000000000000000e+03,2.735166251659393311e-01,4.208101034164428711e-01,6.943267583847045898e-01
1.242000000000000000e+03,2.703259885311126709e-01,4.438261985778808594e-01,7.141522169113159180e-01
1.243000000000000000e+03,2.697883844375610352e-01,4.379172921180725098e-01,7.077056765556335449e-01
1.244000000000000000e+03,2.731091678142547607e-01,4.259642362594604492e-01,6.990734338760375977e-01
1.245000000000000000e+03,2.746085226535797119e-01,4.204411208629608154e-01,6.950496435165405273e-01
1.246000000000000000e+03,2.704367041587829590e-01,4.429501295089721680e-01,7.133868336677551270e-01
1.247000000000000000e+03,2.696859538555145264e-01,4.372610747814178467e-01,7.069470286369323730e-01
1.248000000000000000e+03,2.728473842144012451e-01,4.258259534835815430e-01,6.986733675003051758e-01
1.249000000000000000e+03,2.734913527965545654e-01,4.204492866992950439e-01,6.939406394958496094e-01
1.250000000000000000e+03,2.707071900367736816e-01,4.416306614875793457e-01,7.123378515243530273e-01
1.251000000000000000e+03,2.696535885334014893e-01,4.365847706794738770e-01,7.062383890151977539e-01
1.252000000000000000e+03,2.725793123245239258e-01,4.259860515594482422e-01,6.985653638839721680e-01
1.253000000000000000e+03,2.733639180660247803e-01,4.206268191337585449e-01,6.939907073974609375e-01
1.254000000000000000e+03,2.708770930767059326e-01,4.404813349246978760e-01,7.113584280014038086e-01
1.255000000000000000e+03,2.698491215705871582e-01,4.356692433357238770e-01,7.055183649063110352e-01
1.256000000000000000e+03,2.726755142211914062e-01,4.257324934005737305e-01,6.984080076217651367e-01
1.257000000000000000e+03,2.734026312828063965e-01,4.205268323421478271e-01,6.939294338226318359e-01
1.258000000000000000e+03,2.709670662879943848e-01,4.396516382694244385e-01,7.106187343597412109e-01
1.259000000000000000e+03,2.698494791984558105e-01,4.350194036960601807e-01,7.048689126968383789e-01
1.260000000000000000e+03,2.725833058357238770e-01,4.258427917957305908e-01,6.984261274337768555e-01
1.261000000000000000e+03,2.733307778835296631e-01,4.206485152244567871e-01,6.939792633056640625e-01
1.262000000000000000e+03,2.710916399955749512e-01,4.389259517192840576e-01,7.100175619125366211e-01
1.263000000000000000e+03,2.699973583221435547e-01,4.344494640827178955e-01,7.044467926025390625e-01
1.264000000000000000e+03,2.726893424987792969e-01,4.255564510822296143e-01,6.982457637786865234e-01
1.265000000000000000e+03,2.775422036647796631e-01,4.205700457096099854e-01,6.981122493743896484e-01
1.266000000000000000e+03,2.704655528068542480e-01,4.396125376224517822e-01,7.100781202316284180e-01
1.267000000000000000e+03,2.694618999958038330e-01,4.350029826164245605e-01,7.044649124145507812e-01
1.268000000000000000e+03,2.727202177047729492e-01,4.253872931003570557e-01,6.981074810028076172e-01
1.269000000000000000e+03,2.733846306800842285e-01,4.202347695827484131e-01,6.936193704605102539e-01
1.270000000000000000e+03,2.708022594451904297e-01,4.389243721961975098e-01,7.097266316413879395e-01
1.271000000000000000e+03,2.694575488567352295e-01,4.347753822803497314e-01,7.042329311370849609e-01
1.272000000000000000e+03,2.722435593605041504e-01,4.253057241439819336e-01,6.975492835044860840e-01
1.273000000000000000e+03,2.728089988231658936e-01,4.203931689262390137e-01,6.932021379470825195e-01
1.274000000000000000e+03,2.711627781391143799e-01,4.381540417671203613e-01,7.093168497085571289e-01
1.275000000000000000e+03,2.701271474361419678e-01,4.338187277317047119e-01,7.039458751678466797e-01
1.276000000000000000e+03,2.723819315433502197e-01,4.243819117546081543e-01,6.967638731002807617e-01
1.277000000000000000e+03,2.726239562034606934e-01,4.195891320705413818e-01,6.922130584716796875e-01
1.278000000000000000e+03,2.711362838745117188e-01,4.382533729076385498e-01,7.093896865844726562e-01
1.279000000000000000e+03,2.699730992317199707e-01,4.335547685623168945e-01,7.035278677940368652e-01
1.280000000000000000e+03,2.720233798027038574e-01,4.243349730968475342e-01,6.963583230972290039e-01
1.281000000000000000e+03,2.723751366138458252e-01,4.190555512905120850e-01,6.914306879043579102e-01
1.282000000000000000e+03,2.713210880756378174e-01,4.384325146675109863e-01,7.097536325454711914e-01
1.283000000000000000e+03,2.703163325786590576e-01,4.335936903953552246e-01,7.039099931716918945e-01
1.284000000000000000e+03,2.720430791378021240e-01,4.232455492019653320e-01,6.952886581420898438e-01
1.285000000000000000e+03,2.721116542816162109e-01,4.185605049133300781e-01,6.906721591949462891e-01
1.286000000000000000e+03,2.712901234626770020e-01,4.385727643966674805e-01,7.098628878593444824e-01
1.287000000000000000e+03,2.704848349094390869e-01,4.337034523487091064e-01,7.041882872581481934e-01
1.288000000000000000e+03,2.720057964324951172e-01,4.222500622272491455e-01,6.942558288574218750e-01
1.289000000000000000e+03,2.720882892608642578e-01,4.178360104560852051e-01,6.899242997169494629e-01
1.290000000000000000e+03,2.713713943958282471e-01,4.387432634830474854e-01,7.101146578788757324e-01
1.291000000000000000e+03,2.704322338104248047e-01,4.341666102409362793e-01,7.045988440513610840e-01
1.292000000000000000e+03,2.717871963977813721e-01,4.215004444122314453e-01,6.932876110076904297e-01
1.293000000000000000e+03,2.763764858245849609e-01,4.172100126743316650e-01,6.935864686965942383e-01
1.294000000000000000e+03,2.707895040512084961e-01,4.397772252559661865e-01,7.105667591094970703e-01
1.295000000000000000e+03,2.698699235916137695e-01,4.352442324161529541e-01,7.051141262054443359e-01
1.296000000000000000e+03,2.718730866909027100e-01,4.209147095680236816e-01,6.927877664566040039e-01
1.297000000000000000e+03,2.723209261894226074e-01,4.170506000518798828e-01,6.893715262413024902e-01
1.298000000000000000e+03,2.710208892822265625e-01,4.397136867046356201e-01,7.107346057891845703e-01
1.299000000000000000e+03,2.696906030178070068e-01,4.352510273456573486e-01,7.049416303634643555e-01
1.300000000000000000e+03,2.716174423694610596e-01,4.210956692695617676e-01,6.927131414413452148e-01
1.301000000000000000e+03,2.722726166248321533e-01,4.179400205612182617e-01,6.902126073837280273e-01
1.302000000000000000e+03,2.719098031520843506e-01,4.399770200252532959e-01,7.118868231773376465e-01
1.303000000000000000e+03,2.702843248844146729e-01,4.344579279422760010e-01,7.047422528266906738e-01
1.304000000000000000e+03,2.725358009338378906e-01,4.217175841331481934e-01,6.942533850669860840e-01
1.305000000000000000e+03,2.727990150451660156e-01,4.185131490230560303e-01,6.913121938705444336e-01
1.306000000000000000e+03,2.709131836891174316e-01,4.399427175521850586e-01,7.108559012413024902e-01
1.307000000000000000e+03,2.703737616539001465e-01,4.339836537837982178e-01,7.043573856353759766e-01
1.308000000000000000e+03,2.729939520359039307e-01,4.223673939704895020e-01,6.953613758087158203e-01
1.309000000000000000e+03,2.715075016021728516e-01,4.189038276672363281e-01,6.904113292694091797e-01
1.310000000000000000e+03,2.716449201107025146e-01,4.375028610229492188e-01,7.091478109359741211e-01
1.311000000000000000e+03,2.702573239803314209e-01,4.310284852981567383e-01,7.012858390808105469e-01
1.312000000000000000e+03,2.718219161033630371e-01,4.240718185901641846e-01,6.958937644958496094e-01
1.313000000000000000e+03,2.767307758331298828e-01,4.204774200916290283e-01,6.972081661224365234e-01
1.314000000000000000e+03,2.693112790584564209e-01,4.349286258220672607e-01,7.042399048805236816e-01
1.315000000000000000e+03,2.694585919380187988e-01,4.269766509532928467e-01,6.964352130889892578e-01
1.316000000000000000e+03,2.740089297294616699e-01,4.273992478847503662e-01,7.014081478118896484e-01
1.317000000000000000e+03,2.722459137439727783e-01,4.246188700199127197e-01,6.968647837638854980e-01
1.318000000000000000e+03,2.694580256938934326e-01,4.262960255146026611e-01,6.957540512084960938e-01
1.319000000000000000e+03,2.694474160671234131e-01,4.222671389579772949e-01,6.917145252227783203e-01
1.320000000000000000e+03,2.731934785842895508e-01,4.362748563289642334e-01,7.094683647155761719e-01
1.321000000000000000e+03,2.736662030220031738e-01,4.280080199241638184e-01,7.016742229461669922e-01
1.322000000000000000e+03,2.706516087055206299e-01,4.229597449302673340e-01,6.936113834381103516e-01
1.323000000000000000e+03,2.679482698440551758e-01,4.299736917018890381e-01,6.979219913482666016e-01
1.324000000000000000e+03,2.799922525882720947e-01,4.427328109741210938e-01,7.227250337600708008e-01
1.325000000000000000e+03,2.754308283329010010e-01,4.223664999008178711e-01,6.977972984313964844e-01
1.326000000000000000e+03,2.675472795963287354e-01,4.480538070201873779e-01,7.156010866165161133e-01
1.327000000000000000e+03,2.717726230621337891e-01,4.345984458923339844e-01,7.063710689544677734e-01
1.328000000000000000e+03,2.714843451976776123e-01,4.187212586402893066e-01,6.902055740356445312e-01
1.329000000000000000e+03,2.683573067188262939e-01,4.500291049480438232e-01,7.183864116668701172e-01
1.330000000000000000e+03,2.887303531169891357e-01,5.165938735008239746e-01,8.053241968154907227e-01
1.331000000000000000e+03,2.710118591785430908e-01,4.338839352130889893e-01,7.048957943916320801e-01
1.332000000000000000e+03,2.717013061046600342e-01,5.538910031318664551e-01,8.255922794342041016e-01
1.333000000000000000e+03,2.744189798831939697e-01,4.427084624767303467e-01,7.171274423599243164e-01
1.334000000000000000e+03,2.885123491287231445e-01,5.008519887924194336e-01,7.893643379211425781e-01
1.335000000000000000e+03,2.639105916023254395e-01,4.661906063556671143e-01,7.301012277603149414e-01
1.336000000000000000e+03,2.644935548305511475e-01,4.953097701072692871e-01,7.598032951354980469e-01
1.337000000000000000e+03,2.967679500579833984e-01,5.209423303604125977e-01,8.177102804183959961e-01
1.338000000000000000e+03,2.956070005893707275e-01,5.458570718765258789e-01,8.414640426635742188e-01
1.339000000000000000e+03,2.608607411384582520e-01,4.399152100086212158e-01,7.007759809494018555e-01
1.340000000000000000e+03,2.788808941841125488e-01,4.331645369529724121e-01,7.120454311370849609e-01
1.341000000000000000e+03,2.654650807380676270e-01,4.759930074214935303e-01,7.414580583572387695e-01
1.342000000000000000e+03,2.654447555541992188e-01,4.518153071403503418e-01,7.172600626945495605e-01
1.343000000000000000e+03,2.855110466480255127e-01,4.922784566879272461e-01,7.777894735336303711e-01
1.344000000000000000e+03,2.843421995639801025e-01,5.033425092697143555e-01,7.876846790313720703e-01
1.345000000000000000e+03,2.691337764263153076e-01,4.261764883995056152e-01,6.953102350234985352e-01
1.346000000000000000e+03,3.028271496295928955e-01,4.775375425815582275e-01,7.803646922111511230e-01
1.347000000000000000e+03,2.518670558929443359e-01,4.819731712341308594e-01,7.338402271270751953e-01
1.348000000000000000e+03,2.581637501716613770e-01,4.868210852146148682e-01,7.449848651885986328e-01
1.349000000000000000e+03,3.076155781745910645e-01,5.078667402267456055e-01,8.154823184013366699e-01
1.350000000000000000e+03,3.309708237648010254e-01,5.568858385086059570e-01,8.878566622734069824e-01
1.351000000000000000e+03,2.703212499618530273e-01,5.117022395133972168e-01,7.820234894752502441e-01
1.352000000000000000e+03,2.365372180938720703e-01,5.857552289962768555e-01,8.222924470901489258e-01
1.353000000000000000e+03,2.529441416263580322e-01,5.408928394317626953e-01,7.938369512557983398e-01
1.354000000000000000e+03,2.796134650707244873e-01,5.047647953033447266e-01,7.843782901763916016e-01
1.355000000000000000e+03,2.904078066349029541e-01,4.610292017459869385e-01,7.514370083808898926e-01
1.356000000000000000e+03,2.363574802875518799e-01,7.892477512359619141e-01,1.025605201721191406e+00
1.357000000000000000e+03,2.378287315368652344e-01,1.169182419776916504e+00,1.407011151313781738e+00
1.358000000000000000e+03,2.648506462574005127e-01,7.697100043296813965e-01,1.034560680389404297e+00
1.359000000000000000e+03,3.417975902557373047e-01,6.162728667259216309e-01,9.580704569816589355e-01
1.360000000000000000e+03,4.350077509880065918e-01,1.096419215202331543e+00,1.531426906585693359e+00
1.361000000000000000e+03,3.623947799205780029e-01,8.477611541748046875e-01,1.210155963897705078e+00
1.362000000000000000e+03,2.788918614387512207e-01,6.836780309677124023e-01,9.625698924064636230e-01
1.363000000000000000e+03,2.445679605007171631e-01,7.579503059387207031e-01,1.002518296241760254e+00
1.364000000000000000e+03,2.708190083503723145e-01,7.489436268806457520e-01,1.019762635231018066e+00
1.365000000000000000e+03,3.188697993755340576e-01,8.421341776847839355e-01,1.161003947257995605e+00
1.366000000000000000e+03,3.490834832191467285e-01,7.277197241783142090e-01,1.076803207397460938e+00
1.367000000000000000e+03,3.303489685058593750e-01,6.545615792274475098e-01,9.849105477333068848e-01
1.368000000000000000e+03,2.975908517837524414e-01,6.513963937759399414e-01,9.489872455596923828e-01
1.369000000000000000e+03,2.938997149467468262e-01,5.725769996643066406e-01,8.664767146110534668e-01
1.370000000000000000e+03,2.934367060661315918e-01,6.006432771682739258e-01,8.940799832344055176e-01
1.371000000000000000e+03,2.818623781204223633e-01,6.278942823410034180e-01,9.097566604614257812e-01
1.372000000000000000e+03,2.733559012413024902e-01,5.417922139167785645e-01,8.151481151580810547e-01
1.373000000000000000e+03,2.678861320018768311e-01,5.577293038368225098e-01,8.256154060363769531e-01
1.374000000000000000e+03,2.829222977161407471e-01,5.329539775848388672e-01,8.158762454986572266e-01
